txn_id,user_id,method,bank,request_time,credit_time,amount,status,retry_attempts
TXN00239,2601,IMPS,ICICI,2025-04-09 00:10:00,2025-04-09 00:40:00,41459.27,SUCCESS,0
TXN00240,2689,IMPS,IDFC,2025-04-22 10:14:00,2025-04-22 11:14:00,2646.84,SUCCESS,0
TXN00241,1489,IMPS,HDFC,2025-04-18 12:34:00,2025-04-18 12:49:00,1855.69,SUCCESS,0
TXN00242,4533,UPI,IDFC,2025-04-09 14:20:00,2025-04-09 14:21:00,5450.73,SUCCESS,0
TXN00243,3978,IMPS,Axis,2025-04-10 01:24:00,2025-04-10 01:39:00,12766.02,SUCCESS,0
TXN00244,1094,IMPS,PNB,2025-05-16 19:02:00,2025-05-16 20:02:00,34280.26,SUCCESS,0
TXN00245,2676,IMPS,Kotak,2025-04-25 14:03:00,2025-04-25 14:08:00,392.26,SUCCESS,0
TXN00246,1127,IMPS,Kotak,2025-04-20 17:28:00,2025-04-20 17:33:00,41338.73,SUCCESS,0
TXN00247,2884,NEFT,ICICI,2025-04-19 18:04:00,2025-04-19 21:04:00,15755.95,SUCCESS,0
TXN00248,1641,IMPS,ICICI,2025-05-26 14:08:00,2025-05-26 14:23:00,892.76,SUCCESS,0
TXN00249,1148,NEFT,PNB,2025-04-07 15:15:00,2025-04-07 15:45:00,4626.18,SUCCESS,0
TXN00250,2638,NEFT,Kotak,2025-05-22 19:35:00,2025-05-22 20:35:00,14326.23,SUCCESS,0
TXN00251,4134,UPI,IDFC,2025-05-31 02:06:00,2025-05-31 02:11:00,8961.68,SUCCESS,0
TXN00252,3502,UPI,PNB,2025-05-25 01:26:00,2025-05-25 01:27:00,49789.68,SUCCESS,0
TXN00253,3708,UPI,ICICI,2025-04-05 00:12:00,2025-04-05 00:13:00,3155.17,SUCCESS,0
TXN00254,4284,NEFT,Kotak,2025-05-06 16:34:00,2025-05-06 17:04:00,48125.21,SUCCESS,0
TXN00255,2940,UPI,IDFC,2025-04-04 01:51:00,2025-04-04 01:52:00,2424.34,SUCCESS,0
TXN00256,4298,IMPS,Axis,2025-05-12 20:41:00,2025-05-12 21:11:00,29445.18,FAILED,1
TXN00257,4191,IMPS,HDFC,2025-05-18 00:09:00,2025-05-18 01:09:00,24823.08,SUCCESS,0
TXN00258,3279,IMPS,SBI,2025-04-08 21:07:00,2025-04-08 21:12:00,10261.39,SUCCESS,0
TXN00259,4926,IMPS,SBI,2025-05-14 00:22:00,2025-05-14 00:37:00,1675.6,SUCCESS,0
TXN00260,4576,UPI,HDFC,2025-04-24 02:23:00,2025-04-24 02:24:00,1122.22,SUCCESS,0
TXN00261,1231,IMPS,PNB,2025-05-22 14:18:00,2025-05-22 14:33:00,71672.17,SUCCESS,0
TXN00262,4562,IMPS,Kotak,2025-05-02 07:09:00,2025-05-02 07:14:00,16195.51,SUCCESS,0
TXN00263,4291,UPI,HDFC,2025-04-15 17:02:00,2025-04-15 17:03:00,55939.8,SUCCESS,0
TXN00264,2613,NEFT,HDFC,2025-05-20 09:20:00,2025-05-20 09:50:00,11334.98,SUCCESS,0
TXN00265,1769,IMPS,Kotak,2025-04-16 01:10:00,2025-04-16 01:15:00,37941.75,SUCCESS,0
TXN00266,4473,NEFT,HDFC,2025-04-14 17:21:00,2025-04-14 17:51:00,7073.9,FAILED,3
TXN00267,1685,NEFT,Kotak,2025-05-02 22:38:00,2025-05-03 01:38:00,5051.13,FAILED,2
TXN00268,3196,UPI,Kotak,2025-05-16 07:45:00,2025-05-16 07:50:00,57524.04,SUCCESS,0
TXN00269,3250,IMPS,PNB,2025-04-22 12:17:00,2025-04-22 12:22:00,62668.9,SUCCESS,0
TXN00270,3483,UPI,IDFC,2025-04-23 23:43:00,2025-04-23 23:48:00,10053.01,SUCCESS,0
TXN00271,2724,UPI,SBI,2025-04-19 22:28:00,2025-04-19 22:29:00,5297.68,SUCCESS,0
TXN00272,2304,UPI,IDFC,2025-05-28 15:07:00,2025-05-28 15:08:00,2630.45,SUCCESS,0
TXN00273,1448,NEFT,SBI,2025-05-12 01:42:00,2025-05-12 02:12:00,7699.79,SUCCESS,0
TXN00274,3349,IMPS,SBI,2025-05-18 12:08:00,2025-05-18 12:23:00,17465.71,SUCCESS,0
TXN00275,3649,UPI,Axis,2025-04-14 01:52:00,2025-04-14 01:53:00,20540.6,SUCCESS,0
TXN00276,2778,UPI,PNB,2025-05-07 03:46:00,2025-05-07 03:47:00,31391.03,SUCCESS,0
TXN00277,3583,NEFT,ICICI,2025-04-21 21:39:00,2025-04-21 22:09:00,7452.01,SUCCESS,0
TXN00278,3989,IMPS,HDFC,2025-04-17 22:06:00,2025-04-17 22:21:00,7357.35,SUCCESS,0
TXN00279,4799,NEFT,ICICI,2025-04-04 23:23:00,2025-04-05 00:23:00,12365.4,SUCCESS,0
TXN00280,3206,NEFT,SBI,2025-05-16 18:21:00,2025-05-16 19:21:00,10344.97,SUCCESS,0
TXN00281,2337,UPI,IDFC,2025-04-19 15:44:00,2025-04-19 15:45:00,26155.74,SUCCESS,0
TXN00282,2206,NEFT,IDFC,2025-05-29 14:10:00,2025-05-29 17:10:00,3738.69,SUCCESS,0
TXN00283,1160,IMPS,Axis,2025-05-17 14:05:00,2025-05-17 15:05:00,10282.64,SUCCESS,0
TXN00284,4942,IMPS,Kotak,2025-05-31 09:49:00,2025-05-31 09:54:00,3058.87,SUCCESS,0
TXN00285,2885,UPI,Kotak,2025-05-29 12:50:00,2025-05-29 13:05:00,17943.57,SUCCESS,0
TXN00286,4373,NEFT,Kotak,2025-05-07 19:48:00,2025-05-07 20:18:00,27671.1,FAILED,2
TXN00287,2625,NEFT,IDFC,2025-05-05 00:23:00,2025-05-05 03:23:00,35137.57,SUCCESS,0
TXN00288,2205,NEFT,Axis,2025-05-01 19:23:00,2025-05-01 19:53:00,2181.53,SUCCESS,0
TXN00289,2431,NEFT,PNB,2025-04-07 02:54:00,2025-04-08 02:54:00,554.44,SUCCESS,0
TXN00290,4919,IMPS,IDFC,2025-04-13 05:43:00,2025-04-13 05:48:00,8960.46,SUCCESS,0
TXN00291,2642,NEFT,ICICI,2025-04-21 03:49:00,2025-04-21 04:19:00,12382.8,SUCCESS,0
TXN00292,3686,NEFT,SBI,2025-04-15 15:06:00,2025-04-15 15:36:00,49613.32,SUCCESS,0
TXN00293,4959,NEFT,HDFC,2025-04-21 17:04:00,2025-04-21 18:04:00,10232.55,SUCCESS,0
TXN00294,4031,IMPS,SBI,2025-04-12 08:32:00,2025-04-12 08:37:00,53636.12,SUCCESS,0
TXN00295,3537,NEFT,PNB,2025-04-17 23:33:00,2025-04-18 00:03:00,12356.45,SUCCESS,0
TXN00296,3470,UPI,HDFC,2025-05-16 05:33:00,2025-05-16 05:34:00,14236.09,SUCCESS,0
TXN00297,2537,IMPS,HDFC,2025-05-04 15:47:00,2025-05-04 16:02:00,16585.57,SUCCESS,0
TXN00298,1587,NEFT,PNB,2025-04-10 02:50:00,2025-04-10 05:50:00,24629.7,SUCCESS,0
TXN00299,3438,UPI,ICICI,2025-05-16 19:21:00,2025-05-16 19:22:00,6011.98,SUCCESS,0
TXN00300,3126,UPI,Axis,2025-05-31 08:39:00,2025-05-31 09:39:00,4425.5,SUCCESS,0
TXN00301,1446,IMPS,PNB,2025-05-14 00:41:00,2025-05-14 00:56:00,6316.22,SUCCESS,0
TXN00302,4507,IMPS,SBI,2025-04-19 04:50:00,2025-04-19 04:55:00,7180.7,SUCCESS,0
TXN00303,1007,NEFT,Axis,2025-05-07 20:07:00,2025-05-07 23:07:00,21250.18,SUCCESS,0
TXN00304,2967,UPI,ICICI,2025-04-20 05:11:00,2025-04-20 05:12:00,2578.82,SUCCESS,0
TXN00305,3924,UPI,ICICI,2025-05-08 00:27:00,2025-05-08 00:28:00,2774.25,SUCCESS,0
TXN00306,1612,UPI,SBI,2025-04-30 05:45:00,2025-04-30 05:46:00,5634.85,SUCCESS,0
TXN00307,2547,UPI,IDFC,2025-05-15 22:52:00,2025-05-15 22:57:00,51226.38,SUCCESS,0
TXN00308,2283,UPI,ICICI,2025-05-25 04:24:00,2025-05-25 04:25:00,8365.87,SUCCESS,0
TXN00309,2939,UPI,PNB,2025-05-05 08:51:00,2025-05-05 09:06:00,7147.02,SUCCESS,0
TXN00310,4643,IMPS,SBI,2025-05-14 11:08:00,2025-05-14 11:13:00,34734.45,SUCCESS,0
TXN00311,2154,UPI,PNB,2025-04-21 23:25:00,2025-04-21 23:26:00,2863.08,SUCCESS,0
TXN00312,2715,UPI,SBI,2025-05-28 10:56:00,2025-05-28 10:57:00,8977.13,SUCCESS,0
TXN00313,3320,UPI,SBI,2025-04-27 02:32:00,2025-04-27 02:33:00,27843.25,SUCCESS,0
TXN00314,2089,IMPS,Axis,2025-04-06 08:19:00,2025-04-06 08:24:00,17169.98,SUCCESS,0
TXN00315,1854,NEFT,SBI,2025-04-25 14:37:00,2025-04-25 15:07:00,17769.94,SUCCESS,0
TXN00316,2336,IMPS,PNB,2025-05-06 11:16:00,2025-05-06 11:46:00,21359.86,SUCCESS,0
TXN00317,1844,UPI,SBI,2025-05-29 22:58:00,2025-05-29 22:59:00,35658.83,SUCCESS,0
TXN00318,3597,NEFT,Kotak,2025-05-05 18:29:00,2025-05-05 21:29:00,11866.3,SUCCESS,0
TXN00319,2904,NEFT,PNB,2025-04-23 21:47:00,2025-04-24 00:47:00,37529.55,FAILED,3
TXN00320,2449,IMPS,Axis,2025-04-07 13:08:00,2025-04-07 13:13:00,272.56,SUCCESS,0
TXN00321,2531,IMPS,Axis,2025-05-08 20:35:00,2025-05-08 20:40:00,1791.56,SUCCESS,0
TXN00322,3367,IMPS,Axis,2025-04-11 20:34:00,2025-04-11 20:39:00,5377.26,SUCCESS,0
TXN00323,1040,NEFT,Axis,2025-04-02 08:45:00,2025-04-02 09:15:00,31462.79,PENDING,3
TXN00324,1694,IMPS,PNB,2025-04-30 11:34:00,2025-04-30 11:39:00,23740.35,SUCCESS,0
TXN00325,2492,IMPS,Kotak,2025-05-07 02:43:00,2025-05-07 02:48:00,4361.45,SUCCESS,0
TXN00326,4516,NEFT,SBI,2025-04-24 00:07:00,2025-04-24 01:07:00,26516.55,SUCCESS,0
TXN00327,3379,UPI,PNB,2025-05-11 18:25:00,2025-05-11 18:26:00,22300.32,SUCCESS,0
TXN00328,3580,IMPS,Axis,2025-05-21 03:54:00,2025-05-21 04:09:00,23324.41,SUCCESS,0
TXN00329,2429,UPI,SBI,2025-04-02 23:33:00,2025-04-02 23:34:00,15842.96,PENDING,3
TXN00330,4333,UPI,ICICI,2025-04-12 05:25:00,2025-04-12 05:40:00,6737.8,SUCCESS,0
TXN00331,1361,UPI,Kotak,2025-05-05 07:13:00,2025-05-05 07:18:00,9607.51,SUCCESS,0
TXN00332,2847,IMPS,Kotak,2025-05-16 16:07:00,2025-05-16 16:12:00,82.82,SUCCESS,0
TXN00333,1601,IMPS,Kotak,2025-05-12 10:53:00,2025-05-12 11:53:00,12731.19,SUCCESS,0
TXN00334,2572,NEFT,HDFC,2025-05-21 06:54:00,2025-05-21 09:54:00,1812.84,SUCCESS,0
TXN00335,3826,NEFT,SBI,2025-05-16 12:00:00,2025-05-16 12:30:00,2114.63,SUCCESS,0
TXN00336,1583,UPI,Kotak,2025-05-31 15:32:00,2025-05-31 15:47:00,4479.59,FAILED,2
TXN00337,4524,NEFT,SBI,2025-04-30 12:46:00,2025-04-30 13:16:00,31.59,SUCCESS,0
TXN00338,3897,NEFT,Axis,2025-05-06 17:36:00,2025-05-06 18:06:00,7263.7,SUCCESS,0
TXN00339,2107,UPI,Axis,2025-04-15 08:38:00,2025-04-15 08:39:00,1253.66,SUCCESS,0
TXN00340,1201,IMPS,SBI,2025-04-14 17:50:00,2025-04-14 18:50:00,13695.41,SUCCESS,0
TXN00341,2563,NEFT,PNB,2025-04-02 05:02:00,2025-04-02 06:02:00,1927.02,SUCCESS,0
TXN00342,2104,IMPS,Axis,2025-04-01 22:44:00,2025-04-01 22:49:00,5244.23,FAILED,2
TXN00343,1048,NEFT,HDFC,2025-05-27 05:27:00,2025-05-27 05:57:00,19594.15,SUCCESS,0
TXN00344,3467,IMPS,IDFC,2025-05-08 11:33:00,2025-05-08 11:38:00,11730.8,SUCCESS,0
TXN00345,4243,UPI,IDFC,2025-04-11 15:31:00,2025-04-11 15:32:00,1561.65,SUCCESS,0
TXN00346,2635,IMPS,IDFC,2025-04-28 04:06:00,2025-04-28 04:11:00,10751.81,SUCCESS,0
TXN00347,4264,UPI,SBI,2025-05-30 17:27:00,2025-05-30 17:28:00,386.66,SUCCESS,0
TXN00348,4546,IMPS,HDFC,2025-04-05 07:33:00,2025-04-05 08:03:00,1601.42,SUCCESS,0
TXN00349,4557,IMPS,Axis,2025-05-20 04:29:00,2025-05-20 04:34:00,2747.3,SUCCESS,0
TXN00350,3122,NEFT,ICICI,2025-05-24 10:26:00,2025-05-24 10:56:00,596.65,SUCCESS,0
TXN00351,2850,NEFT,Kotak,2025-05-07 04:41:00,2025-05-07 05:11:00,5121.41,SUCCESS,0
TXN00352,3693,IMPS,Axis,2025-04-29 12:58:00,2025-04-29 13:58:00,11824.44,SUCCESS,0
TXN00353,3156,UPI,PNB,2025-05-07 08:48:00,2025-05-07 08:53:00,11693.9,SUCCESS,0
TXN00354,1820,UPI,SBI,2025-05-04 12:50:00,2025-05-04 12:51:00,6605.17,SUCCESS,0
TXN00355,1382,NEFT,Axis,2025-04-04 18:00:00,2025-04-04 19:00:00,26640.23,SUCCESS,0
TXN00356,3530,NEFT,ICICI,2025-05-21 16:34:00,2025-05-21 19:34:00,10067.79,SUCCESS,0
TXN00357,2784,UPI,SBI,2025-04-21 07:27:00,2025-04-21 07:42:00,3371.78,SUCCESS,0
TXN00358,2909,NEFT,SBI,2025-04-11 21:44:00,2025-04-11 22:14:00,36028.56,SUCCESS,0
TXN00359,4829,UPI,Axis,2025-05-26 19:40:00,2025-05-26 19:55:00,892.13,FAILED,1
TXN00360,1882,IMPS,Axis,2025-05-02 05:54:00,2025-05-02 05:59:00,9907.51,SUCCESS,0
TXN00361,4488,IMPS,IDFC,2025-04-11 18:49:00,2025-04-11 19:19:00,7329.62,SUCCESS,0
TXN00362,4802,IMPS,SBI,2025-05-17 03:06:00,2025-05-17 04:06:00,13823.96,SUCCESS,0
TXN00363,4400,NEFT,Kotak,2025-05-19 00:31:00,2025-05-19 01:01:00,8674.52,SUCCESS,0
TXN00364,2346,IMPS,Kotak,2025-05-31 22:15:00,2025-05-31 22:45:00,53385.17,FAILED,2
TXN00365,1682,UPI,ICICI,2025-04-21 15:11:00,2025-04-21 15:26:00,2165.59,SUCCESS,0
TXN00366,1695,IMPS,PNB,2025-04-19 17:07:00,2025-04-19 18:07:00,133.54,SUCCESS,0
TXN00367,1541,NEFT,HDFC,2025-05-07 00:14:00,2025-05-07 00:44:00,6273.3,SUCCESS,0
TXN00368,4972,UPI,HDFC,2025-05-06 02:01:00,2025-05-06 02:02:00,21793.95,SUCCESS,0
TXN00369,1801,NEFT,Axis,2025-05-08 10:34:00,2025-05-08 11:34:00,7841.11,SUCCESS,0
TXN00370,4756,IMPS,Kotak,2025-05-29 05:15:00,2025-05-29 05:30:00,46554.84,SUCCESS,0
TXN00371,1161,UPI,PNB,2025-04-02 12:55:00,2025-04-02 12:56:00,772.97,SUCCESS,0
TXN00372,3342,IMPS,IDFC,2025-05-25 21:28:00,2025-05-25 21:43:00,39724.39,SUCCESS,0
TXN00373,3960,IMPS,Kotak,2025-04-19 20:18:00,2025-04-19 20:33:00,513.74,SUCCESS,0
TXN00374,3384,UPI,PNB,2025-05-06 07:53:00,2025-05-06 07:54:00,9075.58,SUCCESS,0
TXN00375,4085,IMPS,PNB,2025-04-24 14:21:00,2025-04-24 14:36:00,25934.71,SUCCESS,0
TXN00376,4130,UPI,ICICI,2025-05-01 13:33:00,2025-05-01 13:34:00,7698.57,SUCCESS,0
TXN00377,2098,NEFT,HDFC,2025-05-01 16:57:00,2025-05-01 19:57:00,5731.8,SUCCESS,0
TXN00378,4797,UPI,IDFC,2025-04-08 08:05:00,2025-04-08 08:06:00,13129.63,SUCCESS,0
TXN00379,2180,UPI,HDFC,2025-04-19 08:26:00,2025-04-19 08:41:00,6699.79,SUCCESS,0
TXN00380,4921,UPI,Kotak,2025-04-06 15:55:00,2025-04-06 16:55:00,8232.7,SUCCESS,0
TXN00381,4769,NEFT,Kotak,2025-04-27 23:54:00,2025-04-28 00:24:00,7356.74,SUCCESS,0
TXN00382,4988,UPI,Kotak,2025-05-14 10:16:00,2025-05-14 10:21:00,50741.89,FAILED,1
TXN00383,1532,IMPS,SBI,2025-05-12 16:36:00,2025-05-12 16:51:00,15498.66,SUCCESS,0
TXN00384,2023,IMPS,IDFC,2025-04-14 02:43:00,2025-04-14 02:48:00,1764.49,SUCCESS,0
TXN00385,2036,IMPS,Kotak,2025-04-02 15:08:00,2025-04-02 15:23:00,8062.61,SUCCESS,0
TXN00386,1951,IMPS,Axis,2025-05-15 12:33:00,2025-05-15 12:38:00,16989.36,FAILED,2
TXN00387,4074,IMPS,Axis,2025-04-28 07:53:00,2025-04-28 07:58:00,804.15,SUCCESS,0
TXN00388,4323,NEFT,Kotak,2025-05-24 21:09:00,2025-05-24 22:09:00,897.71,SUCCESS,0
TXN00389,4657,NEFT,Kotak,2025-04-02 21:16:00,2025-04-02 21:46:00,36298.37,SUCCESS,0
TXN00390,4992,UPI,PNB,2025-05-24 19:23:00,2025-05-24 19:28:00,11355.29,SUCCESS,0
TXN00391,2401,IMPS,PNB,2025-05-25 15:46:00,2025-05-25 15:51:00,21551.76,SUCCESS,0
TXN00392,2995,NEFT,Kotak,2025-05-17 08:33:00,2025-05-17 09:03:00,1191.9,SUCCESS,0
TXN00393,2759,NEFT,HDFC,2025-04-07 19:56:00,2025-04-07 20:26:00,20150.05,SUCCESS,0
TXN00394,3602,IMPS,Kotak,2025-05-17 18:08:00,2025-05-17 18:23:00,54857.48,SUCCESS,0
TXN00395,4030,UPI,Kotak,2025-04-04 07:02:00,2025-04-04 07:07:00,7612.6,FAILED,2
TXN00396,3459,IMPS,Axis,2025-04-26 03:25:00,2025-04-26 04:25:00,9631.39,SUCCESS,0
TXN00397,2847,UPI,ICICI,2025-05-02 21:40:00,2025-05-02 21:41:00,15517.3,SUCCESS,0
TXN00398,4270,NEFT,ICICI,2025-05-29 12:18:00,2025-05-29 12:48:00,28178.84,SUCCESS,0
TXN00399,4431,UPI,IDFC,2025-05-13 00:48:00,2025-05-13 01:03:00,16818.86,SUCCESS,0
TXN00400,4509,IMPS,IDFC,2025-05-16 17:25:00,2025-05-16 17:30:00,938.17,SUCCESS,0
TXN00401,2843,NEFT,PNB,2025-05-08 01:14:00,2025-05-08 01:44:00,8058.63,FAILED,2
TXN00402,3500,IMPS,PNB,2025-04-18 13:09:00,2025-04-18 13:14:00,24673.29,SUCCESS,0
TXN00403,3050,NEFT,Kotak,2025-05-15 10:43:00,2025-05-15 13:43:00,9847.41,PENDING,1
TXN00404,3097,UPI,Axis,2025-05-11 15:03:00,2025-05-11 16:03:00,16143.1,PENDING,3
TXN00405,4161,IMPS,Axis,2025-04-25 17:18:00,2025-04-25 17:23:00,4507.29,SUCCESS,0
TXN00406,3001,UPI,Axis,2025-04-29 01:16:00,2025-04-29 02:16:00,26525.77,SUCCESS,0
TXN00407,3497,UPI,Kotak,2025-04-30 03:46:00,2025-04-30 03:47:00,28885.05,SUCCESS,0
TXN00408,3640,NEFT,ICICI,2025-04-22 11:08:00,2025-04-22 14:08:00,22151.62,SUCCESS,0
TXN00409,4583,IMPS,IDFC,2025-04-24 09:59:00,2025-04-24 10:04:00,15091.74,SUCCESS,0
TXN00410,1943,NEFT,Kotak,2025-04-29 02:43:00,2025-04-29 03:43:00,4231.61,SUCCESS,0
TXN00411,4336,NEFT,IDFC,2025-05-21 00:31:00,2025-05-21 01:31:00,37798.25,SUCCESS,0
TXN00412,4906,IMPS,Kotak,2025-05-05 16:38:00,2025-05-05 16:53:00,497.43,SUCCESS,0
TXN00413,1273,UPI,Kotak,2025-04-27 17:03:00,2025-04-27 17:18:00,12454.24,FAILED,2
TXN00414,2900,UPI,IDFC,2025-04-11 08:40:00,2025-04-11 08:41:00,10577.02,FAILED,2
TXN00415,3401,IMPS,HDFC,2025-04-05 10:55:00,2025-04-05 11:10:00,45074.37,SUCCESS,0
TXN00416,3329,UPI,Kotak,2025-05-17 22:06:00,2025-05-17 22:21:00,6532.3,SUCCESS,0
TXN00417,1461,UPI,ICICI,2025-05-20 19:44:00,2025-05-20 19:49:00,32958.17,SUCCESS,0
TXN00418,4218,IMPS,PNB,2025-05-27 03:57:00,2025-05-27 04:57:00,3480.41,SUCCESS,0
TXN00419,3754,NEFT,SBI,2025-05-31 03:33:00,2025-05-31 06:33:00,27102.42,SUCCESS,0
TXN00420,4075,NEFT,HDFC,2025-05-23 23:51:00,2025-05-24 00:21:00,9334.56,SUCCESS,0
TXN00421,1253,IMPS,HDFC,2025-05-27 21:05:00,2025-05-27 21:10:00,0.17,FAILED,3
TXN00422,2638,IMPS,Kotak,2025-05-21 21:46:00,2025-05-21 21:51:00,8629.98,SUCCESS,0
TXN00423,2534,IMPS,HDFC,2025-04-23 17:29:00,2025-04-23 17:34:00,28300.16,SUCCESS,0
TXN00424,2434,NEFT,HDFC,2025-05-29 14:53:00,2025-05-29 15:23:00,6952.95,SUCCESS,0
TXN00425,2045,IMPS,Kotak,2025-04-16 22:30:00,2025-04-16 23:00:00,2430.75,SUCCESS,0
TXN00426,3209,UPI,HDFC,2025-05-02 09:21:00,2025-05-02 09:22:00,4696.98,SUCCESS,0
TXN00427,3483,IMPS,SBI,2025-05-08 16:00:00,2025-05-08 16:30:00,21344.7,SUCCESS,0
TXN00428,2104,UPI,ICICI,2025-05-02 06:58:00,2025-05-02 07:13:00,17920.71,SUCCESS,0
TXN00429,2401,UPI,PNB,2025-05-04 08:28:00,2025-05-04 08:29:00,6337.74,SUCCESS,0
TXN00430,2363,UPI,SBI,2025-05-19 11:47:00,2025-05-19 11:52:00,1898.33,FAILED,1
TXN00431,4920,IMPS,IDFC,2025-05-02 03:17:00,2025-05-02 03:22:00,10598.73,SUCCESS,0
TXN00432,4490,NEFT,ICICI,2025-05-04 22:03:00,2025-05-04 23:03:00,14353.25,SUCCESS,0
TXN00433,1901,IMPS,HDFC,2025-05-23 00:04:00,2025-05-23 00:34:00,11671.9,SUCCESS,0
TXN00434,1524,UPI,PNB,2025-04-12 15:58:00,2025-04-12 16:13:00,12068.12,SUCCESS,0
TXN00435,4166,IMPS,IDFC,2025-04-22 18:56:00,2025-04-22 19:26:00,5709.02,SUCCESS,0
TXN00436,1374,IMPS,IDFC,2025-04-18 19:15:00,2025-04-18 19:20:00,35480.81,SUCCESS,0
TXN00437,2035,NEFT,SBI,2025-04-12 16:05:00,2025-04-12 16:35:00,3187.28,SUCCESS,0
TXN00438,3893,IMPS,SBI,2025-05-20 15:40:00,2025-05-20 15:55:00,6597.47,SUCCESS,0
TXN00439,2473,NEFT,IDFC,2025-04-13 19:53:00,2025-04-13 22:53:00,43356.69,SUCCESS,0
TXN00440,3262,IMPS,PNB,2025-04-20 23:17:00,2025-04-21 00:17:00,13785.77,FAILED,2
TXN00441,2597,IMPS,HDFC,2025-05-28 04:27:00,2025-05-28 04:42:00,1632.52,SUCCESS,0
TXN00442,4545,IMPS,HDFC,2025-04-12 06:58:00,2025-04-12 07:13:00,6381.75,SUCCESS,0
TXN00443,2826,NEFT,Axis,2025-05-08 21:25:00,2025-05-08 22:25:00,11964.5,SUCCESS,0
TXN00444,1668,UPI,Axis,2025-05-24 19:43:00,2025-05-24 19:44:00,5292.18,SUCCESS,0
TXN00445,4905,NEFT,ICICI,2025-04-06 14:26:00,2025-04-06 15:26:00,18250.42,SUCCESS,0
TXN00446,1559,IMPS,SBI,2025-05-30 01:28:00,2025-05-30 01:33:00,4743.2,SUCCESS,0
TXN00447,3008,NEFT,IDFC,2025-05-21 15:20:00,2025-05-21 15:50:00,3594.53,SUCCESS,0
TXN00448,1609,IMPS,Kotak,2025-05-19 12:03:00,2025-05-19 13:03:00,7867.57,SUCCESS,0
TXN00449,1082,UPI,Axis,2025-05-16 09:31:00,2025-05-16 09:36:00,19404.41,FAILED,1
TXN00450,1841,NEFT,PNB,2025-05-22 20:24:00,2025-05-22 20:54:00,5941.14,SUCCESS,0
TXN00451,4676,IMPS,SBI,2025-05-26 16:42:00,2025-05-26 16:57:00,136.43,SUCCESS,0
TXN00452,3259,NEFT,IDFC,2025-04-23 14:31:00,2025-04-24 14:31:00,3333.48,SUCCESS,0
TXN00453,3784,NEFT,Kotak,2025-05-04 07:10:00,2025-05-04 07:40:00,1204.25,SUCCESS,0
TXN00454,2337,IMPS,ICICI,2025-05-25 09:17:00,2025-05-25 09:47:00,6983.01,SUCCESS,0
TXN00455,4514,NEFT,PNB,2025-05-08 00:54:00,2025-05-08 03:54:00,7598.72,SUCCESS,0
TXN00456,1690,UPI,HDFC,2025-04-06 10:24:00,2025-04-06 10:25:00,38030.36,SUCCESS,0
TXN00457,3912,UPI,HDFC,2025-05-29 20:01:00,2025-05-29 20:06:00,534.53,SUCCESS,0
TXN00458,2211,UPI,Axis,2025-05-13 04:14:00,2025-05-13 04:15:00,11486.59,SUCCESS,0
TXN00459,4733,UPI,ICICI,2025-04-04 21:06:00,2025-04-04 21:07:00,332.35,SUCCESS,0
TXN00460,4907,NEFT,HDFC,2025-04-14 05:49:00,2025-04-14 06:19:00,21686.89,FAILED,1
TXN00461,2007,IMPS,HDFC,2025-04-21 17:06:00,2025-04-21 17:36:00,3080.41,SUCCESS,0
TXN00462,4666,NEFT,Kotak,2025-04-12 23:41:00,2025-04-13 00:41:00,119.94,SUCCESS,0
TXN00463,4390,NEFT,HDFC,2025-05-16 22:31:00,2025-05-17 01:31:00,26414.1,SUCCESS,0
TXN00464,2200,IMPS,IDFC,2025-05-19 20:08:00,2025-05-19 20:13:00,3955.26,SUCCESS,0
TXN00465,4110,NEFT,PNB,2025-04-23 16:11:00,2025-04-23 19:11:00,23733.59,SUCCESS,0
TXN00466,3872,NEFT,HDFC,2025-05-07 22:12:00,2025-05-08 01:12:00,2621.83,SUCCESS,0
TXN00467,2647,NEFT,HDFC,2025-04-21 01:36:00,2025-04-21 04:36:00,20242.27,SUCCESS,0
TXN00468,1661,IMPS,PNB,2025-05-13 09:50:00,2025-05-13 09:55:00,289.71,SUCCESS,0
TXN00469,4067,IMPS,ICICI,2025-04-28 10:13:00,2025-04-28 10:18:00,10985.33,SUCCESS,0
TXN00470,4198,NEFT,IDFC,2025-04-24 07:42:00,2025-04-24 08:42:00,20757.89,SUCCESS,0
TXN00471,4005,UPI,SBI,2025-05-17 09:00:00,2025-05-17 09:01:00,17882.14,SUCCESS,0
TXN00472,1140,UPI,ICICI,2025-05-17 12:47:00,2025-05-17 12:52:00,335.85,SUCCESS,0
TXN00473,3972,IMPS,ICICI,2025-04-13 04:25:00,2025-04-13 04:55:00,10770.35,SUCCESS,0
TXN00474,1816,UPI,HDFC,2025-04-17 10:24:00,2025-04-17 10:29:00,274.35,SUCCESS,0
TXN00475,3588,IMPS,ICICI,2025-04-25 21:27:00,2025-04-25 21:42:00,4380.82,SUCCESS,0
TXN00476,4164,UPI,HDFC,2025-05-21 21:40:00,2025-05-21 21:45:00,9956.58,SUCCESS,0
TXN00477,1658,UPI,Kotak,2025-04-11 20:45:00,2025-04-11 20:46:00,9934.74,SUCCESS,0
TXN00478,3482,NEFT,ICICI,2025-04-22 05:11:00,2025-04-22 05:41:00,1039.83,SUCCESS,0
